"ClipID","EventID","INSTANCE_TYPE","SYNOPSIS","GENRE","TOPIC","SCENE","OBJECTS","ACTIVITIES","INSTANCE_VARIETY","INSTANCE_COMPLEXITY","AUDIO_EVIDENCE","TEXT_EVIDENCE","NON_ENG_SPEECH","NON_ENG_TEXT"
"1967","NULL","NULL","A homeless disabled women is interviewed.","Interview","INFORMATIVE","","","","","","","","",""
"1969","P001","positive","Teams compete against one another to see who can erect their team's tent first.","Amateur Footage","MED_10_EVENTS","Outside, daytime","two teams of people, tents, ground","Racing, assembling, teamwork","normal","normal","yes","no","no","no"
"1973","NULL","NULL","A man sleeping on a subway car.","Amateur Footage","VEHICLES","","","","","","","","",""
"1994","P002","positive","Second at-bat with pitching machine gets a run.","Home Video","MED_10_EVENTS","Little league diamond: day","Players, coaches, bat, pitching machine, balls, helmets, gloves, fence.","Hitting, running, scoring, cheering.","high","normal","yes","no","no","no"
"1997","P002","positive","RBI single","Home Video","MED_10_EVENTS","","","","normal","normal","no","no","no","no"
"2002","P002","positive","RBI single","Home Video","MED_10_EVENTS","","","","normal","normal","no","no","no","no"
"2007","P002","positive","RBI single","Home Video","MED_10_EVENTS","","","","normal","normal","no","no","no","no"
"2008","P002","positive","Run batted in","Home Video","MED_10_EVENTS","","","","normal","normal","no","no","no","no"
"2013","NULL","NULL","Members of a Team Semihamoo compete at 2009 Canadian Weightlifting national Championships.","Amateur Footage","SPORTS","","","","","","","","",""
"2022","NULL","NULL","Little boy playing hide and seek","Home Video","CHILDREN","","","","","","","","",""
"2025","NULL","NULL","Little boy singing","Home Video","MUSIC","","","","","","","","",""
"2030","NULL","NULL","Little boy playing in the pool","Home Video","CHILDREN","","","","","","","","",""
"2032","NULL","NULL","Little boy playing mini-golf","Home Video","CHILDREN","","","","","","","","",""
"2036","NULL","NULL","Little boy dancing","Home Video","DANCE","","","","","","","","",""
"2039","NULL","NULL","Little boy on a trampoline","Home Video","OUTDOOR ACTIVITIES","","","","","","","","",""
"2046","NULL","NULL","Little boy pretending to drive","Home Video","CHILDREN","","","","","","","","",""
"2047","NULL","NULL","Little girl playing","Home Video","CHILDREN","","","","","","","","",""
"2049","NULL","NULL","Babies watching TV","Home Video","CHILDREN","","","","","","","","",""
"2066","NULL","NULL","Little girl dancing","Home Video","DANCE","","","","","","","","",""
"2072","NULL","NULL","Little girl eating","Home Video","FOOD & DRINK","","","","","","","","",""
"2074","NULL","NULL","Baby playing with a rattle","Home Video","CHILDREN","","","","","","","","",""
"2075","NULL","NULL","Two kids like batter, sing 'Happy Birthday'!","Home Video","CELEBRATION","","","","","","","","",""
"2087","NULL","NULL","Flag cake is shown, not made.","Home Video","FOOD & DRINK","","","","","","","","",""
"2093","P003","positive","Baking a birthday cake","Home Video","MED_10_EVENTS","","","","normal","normal","no","yes","no","no"
"2128","NULL","NULL","Baby learning to crawl","Home Video","CHILDREN","","","","","","","","",""
"2136","NULL","NULL","Little girl playing with baby","Home Video","CHILDREN","","","","","","","","",""
"2138","NULL","NULL","Dad and daughter bowling","Home Video","SPORTS","","","","","","","","",""
"2144","NULL","NULL","Little girl doing animal impressions","Home Video","PERFORMANCE","","","","","","","","",""
"2145","P003","positive","woman makes an Easter cake","Home Video","MED_10_EVENTS","indoors, in a home kitchen","ingredients, bowl, mixers, cake pans, oven, potholders","combining ingredients, pouring batter into pan, putting cake into oven, removing cake from oven, decorating cake","normal","normal","no","no","no","no"
"2146","NULL","NULL","Little girl wearing sunglasses","Home Video","CHILDREN","","","","","","","","",""
"2148","NULL","NULL","Little girl playing in the sand","Home Video","CHILDREN","","","","","","","","",""
"2149","NULL","NULL","Little girl on a roller coaster","Home Video","kids playing","","","","","","","","",""
"2150","NULL","NULL","Little girl in the snow","Home Video","OUTDOOR ACTIVITIES","","","","","","","","",""
"2184","NULL","NULL","skateboarding montage","Amateur Footage","OUTDOOR ACTIVITIES","","","","","","","","",""
"2186","NULL","NULL","Kids make cake with inedible ingredients","Home Video","CHILDREN","","","","","","","","",""
"2188","NULL","NULL","Baby plays with bowl and wisk.","Home Video","CHILDREN","","","","","","","","",""
"2190","NULL","NULL","skateboarding montage","Amateur Footage","OUTDOOR ACTIVITIES","","","","","","","","",""
"2192","NULL","NULL","person playing the drums","Home Video","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"2197","NULL","NULL","person playing the drums","Amateur Footage","MUSIC","","","","","","","","",""
"2205","P003","positive","A video of  guys making carrot cake,","Amateur Footage","MED_10_EVENTS","Kitchen","Three guys, carrots, peeler, hand haled mixer, spices, softer, spring cake pan, oven, cream cheese","Peeling, mixing, pouring, scraping, spreadin","normal","normal","yes","yes","yes","yes"
"2218","NULL","NULL","Upside-down cake batter eating.","Home Video","FOOD & DRINK","","","","","","","","",""
"2227","NULL","NULL","Footage of a strongman event","Amateur Footage","SPORTS","","","","","","","","",""
"2235","P003","positive","Vegan cinnamon swirl bundt cake","Amateur Footage","MED_10_EVENTS","Woman clearly showing how to make cake","bundt pan, canola oil, evaporated cane sugar, soy milk, orange mango juice, unsweetened applesauce, vanilla extract, baking soda, baking powder, egg replacer powder, bowls, wisks, flour,  brown sugar,","adding ingredients, mixing wet ingredients together, mixing dry ingredients, mixing together, pouring batter,  sprinkling, scooping, spreading batter, spreading glaze","normal","normal","yes","no","no","no"
"2236","P003","positive","Video is a tutorial of how to make a cake, made in the style if a silent film with periodic text on screen. Two young men jokingly go through the steps of making a cake, making a series of intentional","Demonstration","MED_10_EVENTS","a kitchen","mixing bowl, flour, eggs, oven, mixing whip, cupcake\ntwo young men","comedy, farce, doing a bad job of making a cupcake and fooling the audience with the end result","high","normal","no","yes","no","no"
"2250","NULL","NULL","A trainer demonstrates the Arnold Press","Tutorial","SPORTS","","","","","","","","",""
"2253","NULL","NULL","An American narrates his visit to Ottawa for Canada Day","Amateur Footage","INFORMATIVE","","","","","","","","",""
"2262","NULL","NULL","A Japanese Steak House chef demonstrates his skill","Amateur Footage","FOOD & DRINK","","","","","","","","",""
"2274","P003","positive","woman makes cupcakes","Home Video","MED_10_EVENTS","indoors in a home kitchen","ingredients, bowl, spoon, mixers, cake pan","selecting ingredients, combining ingredients, pouring batter into pan, decorating cake","normal","normal","no","no","no","no"
"2295","NULL","NULL","Eating lemon meringue pie","Home Video","FOOD & DRINK","","","","","","","","",""
"2302","NULL","NULL","Vanishing cake with help of editing.","Amateur Footage","FOOD & DRINK","","","","","","","","",""
"2303","NULL","NULL","Birthday celebration","Amateur Footage","CELEBRATION","","","","","","","","",""
"2309","NULL","NULL","Man displays piano cake bought from store","Amateur Footage","CELEBRATION","","","","","","","","",""
"2312","NULL","NULL","Woman gives talk on baking cake.","Amateur Footage","INFORMATIVE","","","","","","","","",""
"2316","NULL","NULL","Woman talks about her love of cake making.","Amateur Footage","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"2318","NULL","NULL","Birthday at work celebration.","Amateur Footage","CELEBRATION","","","","","","","","",""
"2319","NULL","NULL","a person sets a fire and catches themself on fire at night","Amateur Footage","OUTDOOR ACTIVITIES","","","","","","","","",""
"2322","NULL","NULL","Woman interviewed about cake business","Home Video","Interview","","","","","","","","",""
"2323","NULL","NULL","Man makes smoked salmon casserole.","Home Video","FOOD & DRINK","","","","","","","","",""
"2336","NULL","NULL","bike grinding","Amateur Footage","OUTDOOR ACTIVITIES","","","","","","","","",""
"2356","P003","positive","A demonstration on how to make rum baba cake.","Demonstration","MED_10_EVENTS","kitchen","Mixing bowl, eggs, adult male, rum, measuring cup, non-stick spray, cake loaf pan, pot, simple syrup, laddle","Mixing, cracking eggs, scraping, talking, spraying, opening oven door, turning knob, carrying, squeezing lemon by hand, laddleing, self-managing","normal","normal","yes","no","yes","no"
"2357","P003","positive","A demo on how to make nut -maple syrup cake.","Home Video","MED_10_EVENTS","Kitchen","Adult male, butter, eggs, honey, mixing bowls, crushed nuts,salt flour, hand held mixer, fench meringue, wooden pick, aluminum foil","Operating machiney, mixing, talking, cracking eggs, testing for doneness, turning over, fliping","normal","normal","yes","no","yes","no"
"2359","NULL","NULL","A strret hockey match.","Amateur Footage","Outdoor games","","","","","","","","",""
"2360","NULL","NULL","A man giving himself a haircut.","Home Video","GROOMING","","","","","","","","",""
"2362","NULL","NULL","Live performance of Pavement's 'Heaven is a Truck'","Performance","MUSIC","","","","","","","","",""
"2363","NULL","NULL","A man jump roping.","Demonstration","INFORMATIVE","","","","","","","","",""
"2365","NULL","NULL","A man points out the moon to a young kid who finds it funny..","Home Video","OUTDOOR ACTIVITIES","","","","","","","","",""
"2366","NULL","NULL","Ira Glass answers a rambling question about the media.","Lecture/Presentation","PERFORMANCE","","","","","","","","",""
"2367","NULL","NULL","A women begs her friend to hang out.","Home Video","INFORMATIVE","","","","","","","","",""
"2368","NULL","NULL","A man pleads for Conan to blow up his car.","Amateur Footage","INFORMATIVE","","","","","","","","",""
"2369","NULL","NULL","A man plays banjo while wearing a box over his head.","Performance","PERFORMANCE","","","","","","","","",""
"2370","NULL","NULL","Street musician playing the banjo.","Performance","PERFORMANCE","","","","","","","","",""
"2372","NULL","NULL","A high school student makes a prom pledge by skydiving.","Performance","OUTDOOR ACTIVITIES","","","","","","","","",""
"2373","NULL","NULL","A cello solo.","Performance","MUSIC","","","","","","","","",""
"2374","NULL","NULL","A string quartet performs outside.","Performance","MUSIC","","","","","","","","",""
"2376","NULL","NULL","An engineering assignment: a glass that plays electronic music.","Lecture/Presentation","CONSTRUCTION","","","","","","","","",""
"2377","NULL","NULL","British kids on an Easter Egg hunt.","Home Video","OUTDOOR ACTIVITIES","","","","","","","","",""
"2378","NULL","NULL","A parody on being the first on line for Black Friday shopping.","Performance","OUTDOOR ACTIVITIES","","","","","","","","",""
"2381","NULL","NULL","Computer animation of the solar system set to Debussy.","Other","NATURE","","","","","","","","",""
"2383","NULL","NULL","A kid performing a card trick, a real 'feat' of amazement.","Home Video","PERFORMANCE","","","","","","","","",""
"2384","NULL","NULL","Two guys performing t'The Worm' dance move at a party.","Amateur Footage","DANCE","","","","","","","","",""
"2386","NULL","NULL","A guy practicing balancing.","Amateur Footage","OUTDOOR ACTIVITIES","","","","","","","","",""
"2388","NULL","NULL","Hand-drawn animation of a ghost and creature.","Other","COMEDY","","","","","","","","",""
"2389","NULL","NULL","A guy trying to impress some girls with dance moves.","Amateur Footage","OUTDOOR ACTIVITIES","","","","","","","","",""
"2391","NULL","NULL","Performance of photophonics technology, remix of Piano Phase by Steve Reich.","Lecture/Presentation","MUSIC","","","","","","","","",""
"2395","NULL","NULL","The Melvins perform 'The Kicking Machine.'","Performance","MUSIC","","","","","","","","",""
"2397","NULL","NULL","Video is footage of a man doing 'freestyle kayak training.' Footage begins with shots of a tent at a river campsite. In the background is a man doing constantly flipping around in a kayak; the remaind","Home Video","OUTDOOR ACTIVITIES","","","","","","","","",""
